// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// ***** Done, took 00:00:00 (0.01 sec)   *****
// Found 2 benchmarks:
//   SortingBenchmarks.MergeSort: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
//   SortingBenchmarks.StandardSort: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: Высокая производительность)
// **************************
// Benchmark: SortingBenchmarks.MergeSort: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
// *** Execute ***
// Launch: 1 / 2

// Benchmark Process Environment Information:
// Runtime=.NET Framework 4.8.1 (4.8.9166.0), X86 LegacyJIT
// GC=Concurrent Workstation
// HardwareIntrinsics= 
// Job: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)

OverheadActual   7: 8192 op, 11900.00 ns, 1.4526 ns/op
OverheadActual   8: 8192 op, 11500.00 ns, 1.4038 ns/op
OverheadActual   9: 8192 op, 11400.00 ns, 1.3916 ns/op
OverheadActual  10: 8192 op, 11400.00 ns, 1.3916 ns/op
OverheadActual  11: 8192 op, 11600.00 ns, 1.4160 ns/op
OverheadActual  12: 8192 op, 11400.00 ns, 1.3916 ns/op
OverheadActual  13: 8192 op, 11300.00 ns, 1.3794 ns/op
OverheadActual  14: 8192 op, 11300.00 ns, 1.3794 ns/op
OverheadActual  15: 8192 op, 11300.00 ns, 1.3794 ns/op

WorkloadWarmup   1: 8192 op, 638073100.00 ns, 77.8898 us/op
WorkloadWarmup   2: 8192 op, 633954300.00 ns, 77.3870 us/op
WorkloadWarmup   3: 8192 op, 616453300.00 ns, 75.2506 us/op
WorkloadWarmup   4: 8192 op, 596587700.00 ns, 72.8256 us/op
WorkloadWarmup   5: 8192 op, 600214600.00 ns, 73.2684 us/op
WorkloadWarmup   6: 8192 op, 594571300.00 ns, 72.5795 us/op
WorkloadWarmup   7: 8192 op, 606261100.00 ns, 74.0065 us/op
WorkloadWarmup   8: 8192 op, 606676900.00 ns, 74.0572 us/op
WorkloadWarmup   9: 8192 op, 614572100.00 ns, 75.0210 us/op
WorkloadWarmup  10: 8192 op, 602090200.00 ns, 73.4973 us/op

WorkloadActual   1: 8192 op, 612901900.00 ns, 74.8171 us/op
WorkloadActual   2: 8192 op, 626030700.00 ns, 76.4198 us/op
WorkloadActual   3: 8192 op, 619554800.00 ns, 75.6292 us/op
WorkloadActual   4: 8192 op, 596099600.00 ns, 72.7661 us/op
WorkloadActual   5: 8192 op, 600354900.00 ns, 73.2855 us/op
WorkloadActual   6: 8192 op, 623666800.00 ns, 76.1312 us/op
WorkloadActual   7: 8192 op, 615458400.00 ns, 75.1292 us/op
WorkloadActual   8: 8192 op, 629863300.00 ns, 76.8876 us/op
WorkloadActual   9: 8192 op, 614131300.00 ns, 74.9672 us/op
WorkloadActual  10: 8192 op, 620547700.00 ns, 75.7505 us/op
WorkloadActual  11: 8192 op, 602780200.00 ns, 73.5816 us/op
WorkloadActual  12: 8192 op, 600532200.00 ns, 73.3072 us/op
WorkloadActual  13: 8192 op, 595316600.00 ns, 72.6705 us/op
WorkloadActual  14: 8192 op, 599406600.00 ns, 73.1698 us/op
WorkloadActual  15: 8192 op, 597057000.00 ns, 72.8829 us/op

WorkloadResult   1: 8192 op, 612890500.00 ns, 74.8157 us/op
WorkloadResult   2: 8192 op, 626019300.00 ns, 76.4184 us/op
WorkloadResult   3: 8192 op, 619543400.00 ns, 75.6279 us/op
WorkloadResult   4: 8192 op, 596088200.00 ns, 72.7647 us/op
WorkloadResult   5: 8192 op, 600343500.00 ns, 73.2841 us/op
WorkloadResult   6: 8192 op, 623655400.00 ns, 76.1298 us/op
WorkloadResult   7: 8192 op, 615447000.00 ns, 75.1278 us/op
WorkloadResult   8: 8192 op, 629851900.00 ns, 76.8862 us/op
WorkloadResult   9: 8192 op, 614119900.00 ns, 74.9658 us/op
WorkloadResult  10: 8192 op, 620536300.00 ns, 75.7491 us/op
WorkloadResult  11: 8192 op, 602768800.00 ns, 73.5802 us/op
WorkloadResult  12: 8192 op, 600520800.00 ns, 73.3058 us/op
WorkloadResult  13: 8192 op, 595305200.00 ns, 72.6691 us/op
WorkloadResult  14: 8192 op, 599395200.00 ns, 73.1684 us/op
WorkloadResult  15: 8192 op, 597045600.00 ns, 72.8815 us/op
// GC:  0 0 0 8192 8192
// Threading:  0 0 8192


Mean = 74.795 μs, StdErr = 0.247 μs (0.33%), N = 30, StdDev = 1.353 μs
Min = 72.669 μs, Q1 = 73.785 μs, Median = 74.703 μs, Q3 = 75.719 μs, Max = 77.982 μs
IQR = 1.933 μs, LowerFence = 70.885 μs, UpperFence = 78.619 μs
ConfidenceInterval = [73.891 μs; 75.699 μs] (CI 99.9%), Margin = 0.904 μs (1.21% of Mean)
Skewness = 0.27, Kurtosis = 2.22, MValue = 2

// ** Remained 0 (0,0%) benchmark(s) to run. Estimated finish 2023-06-26 16:58 (0h 0m from now) **
Successfully reverted power plan (GUID: 6fecc5ae-f350-48a5-b669-b472cb895ccf FriendlyName: Turbo)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\AllAlgosCombined.SortingBenchmarks-report.csv
  BenchmarkDotNet.Artifacts\results\AllAlgosCombined.SortingBenchmarks-report-github.md
  BenchmarkDotNet.Artifacts\results\AllAlgosCombined.SortingBenchmarks-report.html

// * Detailed results *
SortingBenchmarks.StandardSort: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
Runtime = ; GC = 
Mean = 74.795 μs, StdErr = 0.247 μs (0.33%), N = 30, StdDev = 1.353 μs
Min = 72.669 μs, Q1 = 73.785 μs, Median = 74.703 μs, Q3 = 75.719 μs, Max = 77.982 μs
IQR = 1.933 μs, LowerFence = 70.885 μs, UpperFence = 78.619 μs
ConfidenceInterval = [73.891 μs; 75.699 μs] (CI 99.9%), Margin = 0.904 μs (1.21% of Mean)
Skewness = 0.27, Kurtosis = 2.22, MValue = 2
-------------------- Histogram --------------------
[72.482 μs ; 75.440 μs) | @@@@@@@@@@@@@@@@@@@@
[75.440 μs ; 78.208 μs) | @@@@@@@@@@
---------------------------------------------------

SortingBenchmarks.MergeSort: MediumRun(Toolchain=InProcessNoEmitToolchain, IterationCount=15, LaunchCount=2, WarmupCount=10)
Runtime = ; GC = 
Mean = 435.301 μs, StdErr = 2.893 μs (0.66%), N = 29, StdDev = 15.577 μs
Min = 419.683 μs, Q1 = 424.769 μs, Median = 429.598 μs, Q3 = 442.822 μs, Max = 480.135 μs
IQR = 18.053 μs, LowerFence = 397.689 μs, UpperFence = 469.901 μs
ConfidenceInterval = [424.674 μs; 445.928 μs] (CI 99.9%), Margin = 10.627 μs (2.44% of Mean)
Skewness = 1.45, Kurtosis = 4.6, MValue = 2
-------------------- Histogram --------------------
[418.862 μs ; 432.171 μs) | @@@@@@@@@@@@@@@@@@
[432.171 μs ; 448.337 μs) | @@@@@@@
[448.337 μs ; 460.366 μs) | @@
[460.366 μs ; 472.226 μs) | 
[472.226 μs ; 486.789 μs) | @@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.13.5, OS=Windows 11 (10.0.22621.1848/22H2/2022Update/SunValley2)
11th Gen Intel Core i5-11400H 2.70GHz, 1 CPU, 12 logical and 6 physical cores
  [Host] : .NET Framework 4.8.1 (4.8.9166.0), X86 LegacyJIT

Job=MediumRun  Toolchain=InProcessNoEmitToolchain  IterationCount=15  
LaunchCount=2  WarmupCount=10  

|       Method |      Mean |     Error |    StdDev | Rank |     Gen0 | Allocated |
|------------- |----------:|----------:|----------:|-----:|---------:|----------:|
| StandardSort |  74.80 μs |  0.904 μs |  1.353 μs |    1 |        - |         - |
|    MergeSort | 435.30 μs | 10.627 μs | 15.577 μs |    2 | 124.5117 |  655331 B |

// * Hints *
Outliers
  SortingBenchmarks.MergeSort: MediumRun -> Something went wrong with outliers: Size(WorkloadActual) = 30, Size(WorkloadActual/Outliers) = 3, Size(Result) = 29), OutlierMode = RemoveUpper

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Rank      : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen0      : GC Generation 0 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 μs      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:01:24 (84.67 sec), executed benchmarks: 2

Global total time: 00:01:26 (86.14 sec), executed benchmarks: 2
// * Artifacts cleanup *
